id,obs_no,no,studynr,country,x,y,year,n_fert_min,n_fert_man,n_place,n_source,n_time_splits,n_res,nue_value,nrep,sd_nue,n_dose,crop_type,depth,p_dose,k_dose,som,ph,clay,ntot,pre_mean,pre_sd,tmp_mean,tmp_sd,pot_eva,pet_sd,genzname,genz,gens,depntot,xcec,xclay,xntot,xph,xsand,xsilt,xsoc,xsom
135,879,26,2168,China,115.0751704742,29.9282367982,,,,broadcasted,inorganic,0,0,71.0418605851837,3,10.1644789661502,180,rice,30,,,,,,,1448.31036974644,79.585820604195,16.8767243991981,8.29948819458611,1011.09197302796,1.06133135413738,N. Hot and dry,N,N1,24.2594653320313,171.666666666667,33.3666666666667,1.64333333333333,6.1,23.55,43.0833333333333,17.9166666666667,35.8333333333333
136,506,26,2133,China,114.9,30.56,,,,broadcasted,inorganic,0,0,74.9515293341551,3,7.5428020947859,225,rice,30,,,,,,,1255.86554094019,69.9122927320369,17.3701151975955,8.57967740214249,1029.97128306021,1.14470845755016,N. Hot and dry,N,N1,29.3708349609375,185.166666666667,28.35,1.335,6.65,23.3666666666667,48.2666666666667,18.0166666666667,36.0333333333333
136,880,26,2133,China,114.9,30.56,,,,broadcasted,inorganic,0,0,68.9735733676046,3,10.351028983867,225,rice,30,,,,,,,1255.86554094019,69.9122927320369,17.3701151975955,8.57967740214249,1029.97128306021,1.14470845755016,N. Hot and dry,N,N1,29.3708349609375,185.166666666667,28.35,1.335,6.65,23.3666666666667,48.2666666666667,18.0166666666667,36.0333333333333
137,507,26,2134,China,112.564,30.608,,,,broadcasted,inorganic,0,0,78.2101321282981,3,10.0763297967109,180,rice,30,,,,,,,1087.64139623889,64.0553016380178,17.2948278637453,8.38173726445148,954.349153785185,1.12141233418448,K. Warm temperate and mesic,K,K11,26.8528247070313,160.833333333333,19.75,1.28333333333333,6.88333333333333,48.6833333333333,31.5666666666667,11.4333333333333,22.8666666666667
137,881,26,2134,China,112.564,30.608,,,,broadcasted,inorganic,0,0,74.9774328851705,3,13.3340056236491,180,rice,30,,,,,,,1087.64139623889,64.0553016380178,17.2948278637453,8.38173726445148,954.349153785185,1.12141233418448,K. Warm temperate and mesic,K,K11,26.8528247070313,160.833333333333,19.75,1.28333333333333,6.88333333333333,48.6833333333333,31.5666666666667,11.4333333333333,22.8666666666667
138,508,26,2135,China,112.564,30.608,,,,broadcasted,inorganic,0,0,96.8896727055605,3,11.263441460036,180,rice,30,,,,,,,1087.64139623889,64.0553016380178,17.2948278637453,8.38173726445148,954.349153785185,1.12141233418448,K. Warm temperate and mesic,K,K11,26.8528247070313,160.833333333333,19.75,1.28333333333333,6.88333333333333,48.6833333333333,31.5666666666667,11.4333333333333,22.8666666666667
138,882,26,2135,China,112.564,30.608,,,,broadcasted,inorganic,0,0,83.2939026939627,3,9.91951953581609,180,rice,30,,,,,,,1087.64139623889,64.0553016380178,17.2948278637453,8.38173726445148,954.349153785185,1.12141233418448,K. Warm temperate and mesic,K,K11,26.8528247070313,160.833333333333,19.75,1.28333333333333,6.88333333333333,48.6833333333333,31.5666666666667,11.4333333333333,22.8666666666667
139,509,26,2061,China,113.211064338684,28.1437822551246,,,,broadcasted,inorganic,0,0,82.8253206560566,3,13.1736545678744,180,rice,30,,,,,,,1475.68623382675,75.8729680970048,17.9198278812156,8.2292607073129,965.781624836997,1.15960390402916,N. Hot and dry,N,N1,25.8142163085938,210.333333333333,33.8,1.305,6.93333333333333,15.5833333333333,50.5666666666667,12.1666666666667,24.3333333333333
139,883,26,2061,China,113.211064338684,28.1437822551246,,,,broadcasted,inorganic,0,0,82.5379696122231,3,11.6681469572863,180,rice,30,,,,,,,1475.68623382675,75.8729680970048,17.9198278812156,8.2292607073129,965.781624836997,1.15960390402916,N. Hot and dry,N,N1,25.8142163085938,210.333333333333,33.8,1.305,6.93333333333333,15.5833333333333,50.5666666666667,12.1666666666667,24.3333333333333
140,510,26,2061,China,113.221064338684,28.1457822551246,,,,broadcasted,inorganic,0,0,83.2842554167117,3,12.1510505534129,180,rice,30,,,,,,,1475.68623382675,75.8729680970048,17.9198278812156,8.2292607073129,965.781624836997,1.15960390402916,N. Hot and dry,N,N1,25.8142163085938,210.333333333333,33.8,1.305,6.93333333333333,15.5833333333333,50.5666666666667,12.1666666666667,24.3333333333333
140,884,26,2061,China,113.221064338684,28.1457822551246,,,,broadcasted,inorganic,0,0,83.13127716316,3,10.6330809114832,180,rice,30,,,,,,,1475.68623382675,75.8729680970048,17.9198278812156,8.2292607073129,965.781624836997,1.15960390402916,N. Hot and dry,N,N1,25.8142163085938,210.333333333333,33.8,1.305,6.93333333333333,15.5833333333333,50.5666666666667,12.1666666666667,24.3333333333333
141,511,26,2198,China,120.71248607261,31.5444547424768,,,,broadcasted,inorganic,0,0,74.4264363656542,3,7.4457546779972,200,rice,30,,,,,,,1164.1965713912,69.5979568974099,16.0074714996435,8.48185744361279,939.665243676168,1.07634024857784,K. Warm temperate and mesic,K,K11,25.8430908203125,166.333333333333,34.1333333333333,1.66166666666667,7.18333333333333,18.4,47.4166666666667,14.45,28.9
141,512,26,2198,China,120.71248607261,31.5444547424768,,,,broadcasted,inorganic,0,0,79.4642411260369,3,12.3277474685447,200,rice,30,,,,,,,1164.1965713912,69.5979568974099,16.0074714996435,8.48185744361279,939.665243676168,1.07634024857784,K. Warm temperate and mesic,K,K11,25.8430908203125,166.333333333333,34.1333333333333,1.66166666666667,7.18333333333333,18.4,47.4166666666667,14.45,28.9
141,513,26,2198,China,120.71248607261,31.5444547424768,,,,broadcasted,inorganic,0,0,78.9889765260008,3,11.1498476104883,200,rice,30,,,,,,,1164.1965713912,69.5979568974099,16.0074714996435,8.48185744361279,939.665243676168,1.07634024857784,K. Warm temperate and mesic,K,K11,25.8430908203125,166.333333333333,34.1333333333333,1.66166666666667,7.18333333333333,18.4,47.4166666666667,14.45,28.9
141,885,26,2198,China,120.71248607261,31.5444547424768,,,,broadcasted,inorganic,0,0,74.6165422056687,3,9.72811408054722,200,rice,30,,,,,,,1164.1965713912,69.5979568974099,16.0074714996435,8.48185744361279,939.665243676168,1.07634024857784,K. Warm temperate and mesic,K,K11,25.8430908203125,166.333333333333,34.1333333333333,1.66166666666667,7.18333333333333,18.4,47.4166666666667,14.45,28.9
141,886,26,2198,China,120.71248607261,31.5444547424768,,,,broadcasted,inorganic,0,0,74.6165422056687,3,9.30641187815619,200,rice,30,,,,,,,1164.1965713912,69.5979568974099,16.0074714996435,8.48185744361279,939.665243676168,1.07634024857784,K. Warm temperate and mesic,K,K11,25.8430908203125,166.333333333333,34.1333333333333,1.66166666666667,7.18333333333333,18.4,47.4166666666667,14.45,28.9
141,887,26,2198,China,120.71248607261,31.5444547424768,,,,broadcasted,inorganic,0,0,74.6165422056687,3,9.1710758892788,200,rice,30,,,,,,,1164.1965713912,69.5979568974099,16.0074714996435,8.48185744361279,939.665243676168,1.07634024857784,K. Warm temperate and mesic,K,K11,25.8430908203125,166.333333333333,34.1333333333333,1.66166666666667,7.18333333333333,18.4,47.4166666666667,14.45,28.9
142,514,26,2198,China,120.593293849465,31.6849624766975,,,,broadcasted,inorganic,0,0,83.8366754463691,3,8.6446364538297,200,rice,30,,,,,,,1164.1965713912,69.5979568974099,16.0074714996435,8.48185744361279,939.665243676168,1.07634024857784,K. Warm temperate and mesic,K,K11,25.8430908203125,145,31.95,1.535,7.18333333333333,18.15,49.8833333333333,14.3166666666667,28.6333333333333
142,515,26,2198,China,120.593293849465,31.6849624766975,,,,broadcasted,inorganic,0,0,89.1596389667735,3,13.5620147358178,200,rice,30,,,,,,,1164.1965713912,69.5979568974099,16.0074714996435,8.48185744361279,939.665243676168,1.07634024857784,K. Warm temperate and mesic,K,K11,25.8430908203125,145,31.95,1.535,7.18333333333333,18.15,49.8833333333333,14.3166666666667,28.6333333333333
142,516,26,2198,China,120.593293849465,31.6849624766975,,,,broadcasted,inorganic,0,0,83.7416225263619,3,11.8071447684368,200,rice,30,,,,,,,1164.1965713912,69.5979568974099,16.0074714996435,8.48185744361279,939.665243676168,1.07634024857784,K. Warm temperate and mesic,K,K11,25.8430908203125,145,31.95,1.535,7.18333333333333,18.15,49.8833333333333,14.3166666666667,28.6333333333333
142,888,26,2198,China,120.593293849465,31.6849624766975,,,,broadcasted,inorganic,0,0,81.9356170462247,3,10.4159890424426,200,rice,30,,,,,,,1164.1965713912,69.5979568974099,16.0074714996435,8.48185744361279,939.665243676168,1.07634024857784,K. Warm temperate and mesic,K,K11,25.8430908203125,145,31.95,1.535,7.18333333333333,18.15,49.8833333333333,14.3166666666667,28.6333333333333
142,889,26,2198,China,120.593293849465,31.6849624766975,,,,broadcasted,inorganic,0,0,81.9356170462247,3,9.59327228967032,200,rice,30,,,,,,,1164.1965713912,69.5979568974099,16.0074714996435,8.48185744361279,939.665243676168,1.07634024857784,K. Warm temperate and mesic,K,K11,25.8430908203125,145,31.95,1.535,7.18333333333333,18.15,49.8833333333333,14.3166666666667,28.6333333333333
142,890,26,2198,China,120.593293849465,31.6849624766975,,,,broadcasted,inorganic,0,0,81.9356170462247,3,10.9709317988773,200,rice,30,,,,,,,1164.1965713912,69.5979568974099,16.0074714996435,8.48185744361279,939.665243676168,1.07634024857784,K. Warm temperate and mesic,K,K11,25.8430908203125,145,31.95,1.535,7.18333333333333,18.15,49.8833333333333,14.3166666666667,28.6333333333333
143,517,26,2002,China,119.6061789364,32.0094186532,,,,broadcasted,inorganic,0,0,84.9915639961837,3,12.8277315817007,240,rice,30,,,,,,,1095.51381255429,70.2529776488417,15.7612071616211,8.69830998258732,962.949728297776,1.09715600935394,K. Warm temperate and mesic,K,K11,28.61787109375,152.615384615385,31.7551282051282,1.22064102564103,6.62564102564103,16.0192307692308,44.5307692307692,10.2230769230769,20.4461538461538
143,891,26,2002,China,119.6061789364,32.0094186532,,,,broadcasted,inorganic,0,0,82.2169894432414,3,11.2313645198471,240,rice,30,,,,,,,1095.51381255429,70.2529776488417,15.7612071616211,8.69830998258732,962.949728297776,1.09715600935394,K. Warm temperate and mesic,K,K11,28.61787109375,152.615384615385,31.7551282051282,1.22064102564103,6.62564102564103,16.0192307692308,44.5307692307692,10.2230769230769,20.4461538461538
144,518,26,2002,China,119.625789364,32.02434186532,,,,broadcasted,inorganic,0,0,73.8376913464332,3,8.16142500130937,240,rice,30,,,,,,,1095.51381255429,70.2529776488417,15.7612071616211,8.69830998258732,962.949728297776,1.09715600935394,K. Warm temperate and mesic,K,K11,28.61787109375,173.666666666667,32.5166666666667,1.19833333333333,7.13333333333333,15.1,52.3166666666667,9.73333333333333,19.4666666666667
144,892,26,2002,China,119.625789364,32.02434186532,,,,broadcasted,inorganic,0,0,70.9942708479321,3,9.35732134443024,240,rice,30,,,,,,,1095.51381255429,70.2529776488417,15.7612071616211,8.69830998258732,962.949728297776,1.09715600935394,K. Warm temperate and mesic,K,K11,28.61787109375,173.666666666667,32.5166666666667,1.19833333333333,7.13333333333333,15.1,52.3166666666667,9.73333333333333,19.4666666666667
145,519,26,2002,China,120.0712414757,32.5314815322,,,,broadcasted,inorganic,0,0,76.1701588031967,3,10.1650487174792,240,rice,30,,,,,,,1047.37932962076,71.1704113734722,15.3606324173596,8.68076999712037,969.347718016341,1.07064379790247,K. Warm temperate and mesic,K,K6,23.1083569335938,195.833333333333,29.4166666666667,2.01833333333333,7.45,23.45,47.1333333333333,16.6833333333333,33.3666666666667
145,893,26,2002,China,120.0712414757,32.5314815322,,,,broadcasted,inorganic,0,0,75.3241001951246,3,11.8011925361282,240,rice,30,,,,,,,1047.37932962076,71.1704113734722,15.3606324173596,8.68076999712037,969.347718016341,1.07064379790247,K. Warm temperate and mesic,K,K6,23.1083569335938,195.833333333333,29.4166666666667,2.01833333333333,7.45,23.45,47.1333333333333,16.6833333333333,33.3666666666667
146,520,26,2002,China,120.0636994806,32.540095858,,,,broadcasted,inorganic,0,0,74.7890925459026,3,10.0649319159316,240,rice,30,,,,,,,1047.37932962076,71.1704113734722,15.3606324173596,8.68076999712037,969.347718016341,1.07064379790247,K. Warm temperate and mesic,K,K6,23.1083569335938,195.833333333333,29.4166666666667,2.01833333333333,7.45,23.45,47.1333333333333,16.6833333333333,33.3666666666667
146,894,26,2002,China,120.0636994806,32.540095858,,,,broadcasted,inorganic,0,0,73.7439613241665,3,12.0161241475134,240,rice,30,,,,,,,1047.37932962076,71.1704113734722,15.3606324173596,8.68076999712037,969.347718016341,1.07064379790247,K. Warm temperate and mesic,K,K6,23.1083569335938,195.833333333333,29.4166666666667,2.01833333333333,7.45,23.45,47.1333333333333,16.6833333333333,33.3666666666667
147,521,26,2174,China,120.2901498293,33.6737075747,,,,broadcasted,inorganic,0,0,70.1654555873322,3,10.4049589807235,300,rice,30,,,,,,,937.375876348594,69.1045351336579,14.6543105639003,8.83603186199368,979.521566765576,1.06891720755054,K. Warm temperate and mesic,K,K6,18.0896740722656,178.333333333333,27,1.47166666666667,7.63333333333333,10.3666666666667,62.6333333333334,10.4666666666667,20.9333333333333
147,522,26,2174,China,120.2901498293,33.6737075747,,,,broadcasted,inorganic,0,0,71.551572550696,3,10.5135503675753,300,rice,30,,,,,,,937.375876348594,69.1045351336579,14.6543105639003,8.83603186199368,979.521566765576,1.06891720755054,K. Warm temperate and mesic,K,K6,18.0896740722656,178.333333333333,27,1.47166666666667,7.63333333333333,10.3666666666667,62.6333333333334,10.4666666666667,20.9333333333333
147,523,26,2174,China,120.2901498293,33.6737075747,,,,broadcasted,inorganic,0,0,71.9491409820485,3,9.84676120570538,300,rice,30,,,,,,,937.375876348594,69.1045351336579,14.6543105639003,8.83603186199368,979.521566765576,1.06891720755054,K. Warm temperate and mesic,K,K6,18.0896740722656,178.333333333333,27,1.47166666666667,7.63333333333333,10.3666666666667,62.6333333333334,10.4666666666667,20.9333333333333
147,524,26,2174,China,120.2901498293,33.6737075747,,,,broadcasted,inorganic,0,0,71.8416900546559,3,9.82881409202167,300,rice,30,,,,,,,937.375876348594,69.1045351336579,14.6543105639003,8.83603186199368,979.521566765576,1.06891720755054,K. Warm temperate and mesic,K,K6,18.0896740722656,178.333333333333,27,1.47166666666667,7.63333333333333,10.3666666666667,62.6333333333334,10.4666666666667,20.9333333333333
147,525,26,2174,China,120.2901498293,33.6737075747,,,,broadcasted,inorganic,0,0,71.8954155183522,3,8.97710963222593,300,rice,30,,,,,,,937.375876348594,69.1045351336579,14.6543105639003,8.83603186199368,979.521566765576,1.06891720755054,K. Warm temperate and mesic,K,K6,18.0896740722656,178.333333333333,27,1.47166666666667,7.63333333333333,10.3666666666667,62.6333333333334,10.4666666666667,20.9333333333333
147,895,26,2174,China,120.2901498293,33.6737075747,,,,broadcasted,inorganic,0,0,67.5006725879971,3,11.9134362151383,300,rice,30,,,,,,,937.375876348594,69.1045351336579,14.6543105639003,8.83603186199368,979.521566765576,1.06891720755054,K. Warm temperate and mesic,K,K6,18.0896740722656,178.333333333333,27,1.47166666666667,7.63333333333333,10.3666666666667,62.6333333333334,10.4666666666667,20.9333333333333
147,896,26,2174,China,120.2901498293,33.6737075747,,,,broadcasted,inorganic,0,0,67.5006725879971,3,9.59987459585087,300,rice,30,,,,,,,937.375876348594,69.1045351336579,14.6543105639003,8.83603186199368,979.521566765576,1.06891720755054,K. Warm temperate and mesic,K,K6,18.0896740722656,178.333333333333,27,1.47166666666667,7.63333333333333,10.3666666666667,62.6333333333334,10.4666666666667,20.9333333333333
147,897,26,2174,China,120.2901498293,33.6737075747,,,,broadcasted,inorganic,0,0,67.5006725879971,3,9.57763104078278,300,rice,30,,,,,,,937.375876348594,69.1045351336579,14.6543105639003,8.83603186199368,979.521566765576,1.06891720755054,K. Warm temperate and mesic,K,K6,18.0896740722656,178.333333333333,27,1.47166666666667,7.63333333333333,10.3666666666667,62.6333333333334,10.4666666666667,20.9333333333333
147,898,26,2174,China,120.2901498293,33.6737075747,,,,broadcasted,inorganic,0,0,67.5006725879971,3,9.01097032409224,300,rice,30,,,,,,,937.375876348594,69.1045351336579,14.6543105639003,8.83603186199368,979.521566765576,1.06891720755054,K. Warm temperate and mesic,K,K6,18.0896740722656,178.333333333333,27,1.47166666666667,7.63333333333333,10.3666666666667,62.6333333333334,10.4666666666667,20.9333333333333
147,899,26,2174,China,120.2901498293,33.6737075747,,,,broadcasted,inorganic,0,0,67.5006725879971,3,8.89159090730748,300,rice,30,,,,,,,937.375876348594,69.1045351336579,14.6543105639003,8.83603186199368,979.521566765576,1.06891720755054,K. Warm temperate and mesic,K,K6,18.0896740722656,178.333333333333,27,1.47166666666667,7.63333333333333,10.3666666666667,62.6333333333334,10.4666666666667,20.9333333333333
148,526,26,2211,China,120.2603938909,32.6688439623,,,,broadcasted,inorganic,0,0,64.3040420755928,3,9.85215847602016,315,rice,30,,,,,,,1047.37932962076,71.1704113734722,15.3606324173596,8.68076999712037,969.347718016341,1.07064379790247,K. Warm temperate and mesic,K,K6,23.1083569335938,216.166666666667,25.5166666666667,1.875,7.63333333333333,21.8666666666667,52.5833333333333,13.8833333333333,27.7666666666667
148,527,26,2211,China,120.2603938909,32.6688439623,,,,broadcasted,inorganic,0,0,66.7065647652268,3,9.31681400911467,315,rice,30,,,,,,,1047.37932962076,71.1704113734722,15.3606324173596,8.68076999712037,969.347718016341,1.07064379790247,K. Warm temperate and mesic,K,K6,23.1083569335938,216.166666666667,25.5166666666667,1.875,7.63333333333333,21.8666666666667,52.5833333333333,13.8833333333333,27.7666666666667
148,528,26,2211,China,120.2603938909,32.6688439623,,,,broadcasted,inorganic,0,0,70.9579853507963,3,12.6563157519421,315,rice,30,,,,,,,1047.37932962076,71.1704113734722,15.3606324173596,8.68076999712037,969.347718016341,1.07064379790247,K. Warm temperate and mesic,K,K6,23.1083569335938,216.166666666667,25.5166666666667,1.875,7.63333333333333,21.8666666666667,52.5833333333333,13.8833333333333,27.7666666666667
148,529,26,2211,China,120.2603938909,32.6688439623,,,,broadcasted,inorganic,0,0,72.1905839480868,3,9.94445861575107,315,rice,30,,,,,,,1047.37932962076,71.1704113734722,15.3606324173596,8.68076999712037,969.347718016341,1.07064379790247,K. Warm temperate and mesic,K,K6,23.1083569335938,216.166666666667,25.5166666666667,1.875,7.63333333333333,21.8666666666667,52.5833333333333,13.8833333333333,27.7666666666667
148,530,26,2211,China,120.2603938909,32.6688439623,,,,broadcasted,inorganic,0,0,68.1689698806561,3,8.77966901752736,315,rice,30,,,,,,,1047.37932962076,71.1704113734722,15.3606324173596,8.68076999712037,969.347718016341,1.07064379790247,K. Warm temperate and mesic,K,K6,23.1083569335938,216.166666666667,25.5166666666667,1.875,7.63333333333333,21.8666666666667,52.5833333333333,13.8833333333333,27.7666666666667
148,900,26,2211,China,120.2603938909,32.6688439623,,,,broadcasted,inorganic,0,0,61.2852200873137,3,8.43362076559761,315,rice,30,,,,,,,1047.37932962076,71.1704113734722,15.3606324173596,8.68076999712037,969.347718016341,1.07064379790247,K. Warm temperate and mesic,K,K6,23.1083569335938,216.166666666667,25.5166666666667,1.875,7.63333333333333,21.8666666666667,52.5833333333333,13.8833333333333,27.7666666666667
148,901,26,2211,China,120.2603938909,32.6688439623,,,,broadcasted,inorganic,0,0,61.2852200873137,3,7.60713947182572,315,rice,30,,,,,,,1047.37932962076,71.1704113734722,15.3606324173596,8.68076999712037,969.347718016341,1.07064379790247,K. Warm temperate and mesic,K,K6,23.1083569335938,216.166666666667,25.5166666666667,1.875,7.63333333333333,21.8666666666667,52.5833333333333,13.8833333333333,27.7666666666667
148,902,26,2211,China,120.2603938909,32.6688439623,,,,broadcasted,inorganic,0,0,61.2852200873137,3,7.31936280087769,315,rice,30,,,,,,,1047.37932962076,71.1704113734722,15.3606324173596,8.68076999712037,969.347718016341,1.07064379790247,K. Warm temperate and mesic,K,K6,23.1083569335938,216.166666666667,25.5166666666667,1.875,7.63333333333333,21.8666666666667,52.5833333333333,13.8833333333333,27.7666666666667
148,903,26,2211,China,120.2603938909,32.6688439623,,,,broadcasted,inorganic,0,0,61.2852200873137,3,6.70140904194097,315,rice,30,,,,,,,1047.37932962076,71.1704113734722,15.3606324173596,8.68076999712037,969.347718016341,1.07064379790247,K. Warm temperate and mesic,K,K6,23.1083569335938,216.166666666667,25.5166666666667,1.875,7.63333333333333,21.8666666666667,52.5833333333333,13.8833333333333,27.7666666666667
148,904,26,2211,China,120.2603938909,32.6688439623,,,,broadcasted,inorganic,0,0,61.2852200873137,3,7.7450973763886,315,rice,30,,,,,,,1047.37932962076,71.1704113734722,15.3606324173596,8.68076999712037,969.347718016341,1.07064379790247,K. Warm temperate and mesic,K,K6,23.1083569335938,216.166666666667,25.5166666666667,1.875,7.63333333333333,21.8666666666667,52.5833333333333,13.8833333333333,27.7666666666667
149,531,26,2006,China,119.868082,32.668821,,,,broadcasted,inorganic,0,0,82.189540186444,3,11.3429547045362,207,rice,30,,,,,,,1038.7586402369,71.072668010534,15.503448468344,8.75958369510475,976.689670226355,1.09230640532931,K. Warm temperate and mesic,K,K6,27.8696899414063,196,30.8166666666667,1.80666666666667,7.45,18.6,50.5333333333333,16.0666666666667,32.1333333333333
149,532,26,2006,China,119.868082,32.668821,,,,broadcasted,inorganic,0,0,87.4652201308441,3,8.69246495391894,207,rice,30,,,,,,,1038.7586402369,71.072668010534,15.503448468344,8.75958369510475,976.689670226355,1.09230640532931,K. Warm temperate and mesic,K,K6,27.8696899414063,196,30.8166666666667,1.80666666666667,7.45,18.6,50.5333333333333,16.0666666666667,32.1333333333333
149,905,26,2006,China,119.868082,32.668821,,,,broadcasted,inorganic,0,0,78.5798644350123,3,10.6936048718454,207,rice,30,,,,,,,1038.7586402369,71.072668010534,15.503448468344,8.75958369510475,976.689670226355,1.09230640532931,K. Warm temperate and mesic,K,K6,27.8696899414063,196,30.8166666666667,1.80666666666667,7.45,18.6,50.5333333333333,16.0666666666667,32.1333333333333
149,906,26,2006,China,119.868082,32.668821,,,,broadcasted,inorganic,0,0,78.5798644350123,3,11.3666199534444,207,rice,30,,,,,,,1038.7586402369,71.072668010534,15.503448468344,8.75958369510475,976.689670226355,1.09230640532931,K. Warm temperate and mesic,K,K6,27.8696899414063,196,30.8166666666667,1.80666666666667,7.45,18.6,50.5333333333333,16.0666666666667,32.1333333333333
150,533,26,2047,China,120.63,31.57,,,,broadcasted,inorganic,0,0,72.8105367255314,3,10.5980751308107,200,rice,30,,,,,,,1164.1965713912,69.5979568974099,16.0074714996435,8.48185744361279,939.665243676168,1.07634024857784,K. Warm temperate and mesic,K,K11,25.8430908203125,130.22619047619,23.8940476190476,1.18642857142857,5.55714285714286,15.3964285714286,39.2857142857143,11.7892857142857,23.5785714285714
150,534,26,2047,China,120.63,31.57,,,,broadcasted,inorganic,0,0,71.4988064294318,3,9.51310608919522,200,rice,30,,,,,,,1164.1965713912,69.5979568974099,16.0074714996435,8.48185744361279,939.665243676168,1.07634024857784,K. Warm temperate and mesic,K,K11,25.8430908203125,130.22619047619,23.8940476190476,1.18642857142857,5.55714285714286,15.3964285714286,39.2857142857143,11.7892857142857,23.5785714285714
150,535,26,2047,China,120.63,31.57,,,,broadcasted,inorganic,0,0,59.6854084689793,3,5.52119229569237,300,rice,30,,,,,,,1164.1965713912,69.5979568974099,16.0074714996435,8.48185744361279,939.665243676168,1.07634024857784,K. Warm temperate and mesic,K,K11,25.8430908203125,130.22619047619,23.8940476190476,1.18642857142857,5.55714285714286,15.3964285714286,39.2857142857143,11.7892857142857,23.5785714285714
150,536,26,2047,China,120.63,31.57,,,,broadcasted,inorganic,0,0,59.1195002513785,3,7.30304258923862,300,rice,30,,,,,,,1164.1965713912,69.5979568974099,16.0074714996435,8.48185744361279,939.665243676168,1.07634024857784,K. Warm temperate and mesic,K,K11,25.8430908203125,130.22619047619,23.8940476190476,1.18642857142857,5.55714285714286,15.3964285714286,39.2857142857143,11.7892857142857,23.5785714285714
150,907,26,2047,China,120.63,31.57,,,,broadcasted,inorganic,0,0,70.6433301493668,3,7.69423501267194,200,rice,30,,,,,,,1164.1965713912,69.5979568974099,16.0074714996435,8.48185744361279,939.665243676168,1.07634024857784,K. Warm temperate and mesic,K,K11,25.8430908203125,130.22619047619,23.8940476190476,1.18642857142857,5.55714285714286,15.3964285714286,39.2857142857143,11.7892857142857,23.5785714285714
150,908,26,2047,China,120.63,31.57,,,,broadcasted,inorganic,0,0,70.6433301493668,3,7.56790007941033,200,rice,30,,,,,,,1164.1965713912,69.5979568974099,16.0074714996435,8.48185744361279,939.665243676168,1.07634024857784,K. Warm temperate and mesic,K,K11,25.8430908203125,130.22619047619,23.8940476190476,1.18642857142857,5.55714285714286,15.3964285714286,39.2857142857143,11.7892857142857,23.5785714285714
150,909,26,2047,China,120.63,31.57,,,,broadcasted,inorganic,0,0,58.3888339451092,3,7.14065259429141,300,rice,30,,,,,,,1164.1965713912,69.5979568974099,16.0074714996435,8.48185744361279,939.665243676168,1.07634024857784,K. Warm temperate and mesic,K,K11,25.8430908203125,130.22619047619,23.8940476190476,1.18642857142857,5.55714285714286,15.3964285714286,39.2857142857143,11.7892857142857,23.5785714285714
150,910,26,2047,China,120.63,31.57,,,,broadcasted,inorganic,0,0,58.3888339451092,3,7.45667698146657,300,rice,30,,,,,,,1164.1965713912,69.5979568974099,16.0074714996435,8.48185744361279,939.665243676168,1.07634024857784,K. Warm temperate and mesic,K,K11,25.8430908203125,130.22619047619,23.8940476190476,1.18642857142857,5.55714285714286,15.3964285714286,39.2857142857143,11.7892857142857,23.5785714285714
151,537,26,2047,China,120.49,32.39,,,,broadcasted,inorganic,0,0,72.9816319815445,3,10.0019580981345,200,rice,30,,,,,,,1104.02071166039,70.4222430091737,15.5721266930816,8.60731548362186,949.524442366828,1.07380292026301,K. Warm temperate and mesic,K,K6,25.357822265625,206.666666666667,17.0666666666667,1.24,7.83333333333333,23.0166666666667,59.9166666666667,10.7666666666667,21.5333333333333
151,538,26,2047,China,120.49,32.39,,,,broadcasted,inorganic,0,0,72.0120921974708,3,10.3248416587857,200,rice,30,,,,,,,1104.02071166039,70.4222430091737,15.5721266930816,8.60731548362186,949.524442366828,1.07380292026301,K. Warm temperate and mesic,K,K6,25.357822265625,206.666666666667,17.0666666666667,1.24,7.83333333333333,23.0166666666667,59.9166666666667,10.7666666666667,21.5333333333333
151,539,26,2047,China,120.49,32.39,,,,broadcasted,inorganic,0,0,60.1295389688685,3,8.6866170598147,300,rice,30,,,,,,,1104.02071166039,70.4222430091737,15.5721266930816,8.60731548362186,949.524442366828,1.07380292026301,K. Warm temperate and mesic,K,K6,25.357822265625,206.666666666667,17.0666666666667,1.24,7.83333333333333,23.0166666666667,59.9166666666667,10.7666666666667,21.5333333333333
151,540,26,2047,China,120.49,32.39,,,,broadcasted,inorganic,0,0,58.8902716062744,3,6.15785178431716,300,rice,30,,,,,,,1104.02071166039,70.4222430091737,15.5721266930816,8.60731548362186,949.524442366828,1.07380292026301,K. Warm temperate and mesic,K,K6,25.357822265625,206.666666666667,17.0666666666667,1.24,7.83333333333333,23.0166666666667,59.9166666666667,10.7666666666667,21.5333333333333
151,911,26,2047,China,120.49,32.39,,,,broadcasted,inorganic,0,0,71.4512799694282,3,11.0286480220718,200,rice,30,,,,,,,1104.02071166039,70.4222430091737,15.5721266930816,8.60731548362186,949.524442366828,1.07380292026301,K. Warm temperate and mesic,K,K6,25.357822265625,206.666666666667,17.0666666666667,1.24,7.83333333333333,23.0166666666667,59.9166666666667,10.7666666666667,21.5333333333333
